谢维贤,出生日期,1902
谢维贤,出生地,福建省福鼎县硖门乡秦石村人
郑贵生,出生日期,1901
郑贵生,出生地,福建省浦城县仙阳乡管九村人
苏兴竹,出生日期,1903
苏兴竹,出生地,福建省龙岩县
苏兴竹,出生地,西陂乡黄竹坑村
胡戈,出生日期,1943年1月日
杨毛仔。高田,出生日期,1913
杨毛仔。高田,出生地,福建省清流县
武工队,出生地,安徽省年
吕新塔,民族,汉族
吕新塔,出生日期,1906黄梅
吕新塔,国籍,中国共产党12月
梁吉才,出生日期,1922
黄家木,出生日期,1979年
朱珀珍（,民族,羌族
朱珀珍（,出生日期,1651
朱珀珍（,出生地,四川省
朱珀珍（,民族,藏族
王法桂,出生地,湖南长沙
韦江歌,出生日期,1916
韦江歌,民族,壮族
韦江歌,出生地,广西河池宜山县康藏高原
韦江歌,主演,修
张光财,民族,汉族
张光财,出生日期,1910年
翁以汉,出生日期,1900
翁以汉,出生地,福建省福鼎县磻溪乡桑园村
龚乃云,民族,汉族
龚乃云,出生日期,1966年月生
龚乃云,出生地,江西奉新
龚乃云,国籍,中国共产党
沈延云,出生日期,1928
康朴,出生日期,1901合阳
康朴,国籍,中国国民党
康朴,毕业院校,陆军大学
尼古拉·伊万诺维奇·古谢夫,出生日期,1897
尼古拉·伊万诺维奇·古谢夫,出生地,布
海军,出版社,战斗机
陆秀荣,出生日期,1910
陆秀荣,出生地,福建省崇安县
陆秀荣,国籍,中国共产党
梁甘甘,出生日期,1894年
梁甘甘,出生地,福建省福州人2
林水海,出生日期,1909
林水海,出生地,福建省龙岩县石镇厦中村人
陆顺发,出生日期,1928
刘奇。,上映时间,1931年11
红番号。,朝代,中华民国
顾时侯。。。,出生日期,1334
顾时侯。。。,朝代,明朝
顾时侯。。。,出生日期,1367
顾时侯。。。,出生日期,1371
顾时侯。。。,导演,傅
郑宗盛,出生日期,1903霞浦县水门乡六斗坪村人4月
谢振光,出生日期,1893
谢振光,国籍,中国共产党
游击队,出生日期,1910
游击队,主演,浦
彭祜,出生地,湖南
彭祜,国籍,中国共产党
郭用辉,出生日期,192911
胡夏。累,出生地,广宁郡西乐县
林寿坤,出生日期,1908
林寿坤,出生地,福建省龙岩县
林寿坤,国籍,中国共产党
沃尔夫特霍芬特霍芬。特霍芬空军特霍芬司令。,出生日期,1895年月10日7
沃尔夫特霍芬特霍芬。特霍芬空军特霍芬司令。,国籍,德国
沃尔夫特霍芬特霍芬。特霍芬空军特霍芬司令。,主演,沃尔夫冈冯
沃尔夫特霍芬特霍芬。特霍芬空军特霍芬司令。,出生地,德国
沃尔夫特霍芬特霍芬。特霍芬空军特霍芬司令。,出生地,西里西亚年年年2月7
游遵肃,出生日期,1912年月
游遵肃,出生地,福建省平潭县年
读卖新闻与记者,出生日期,1912
读卖新闻与记者,出生地,日本山梨县大月
渡越波涛,国籍,日本
孙兆彭,出生日期,1907黎
格尔哈德·约翰·达维德·冯·沙恩霍斯特,出生日期,1755年月日年6月
雷光熙人。,出生地,莆田县常乡坑
雷光熙人。,民族,畲族
田横,出生日期,1876
田横,号,凤丹
田横,出生日期,1876学校
梁自铭,民族,汉族
梁自铭,出生地,四川合江
李承胞,出生日期,1890
李承胞,出生地,福建省寿宁县平溪乡长溪村人
侯正果。,出生日期,1910年12
侯正果。,国籍,中国
萧克允,出生日期,1899
张良启,出生日期,1924
张良启,出生地,福建省德化6月
赵达明,民族,汉族
刘希程。,出生日期,1906
刘希程。,出生地,河南
刘希程。,毕业院校,黄埔军校
罗兰特防空导弹,作者,法德
雷阿桐,出生日期,1892
雷阿桐,民族,畲族
雷阿桐,出生地,福建省福鼎县秦屿乡竹下村人
朱兴军,出生地,四川乐至凉水
朱兴军,父亲,陈毅
朱兴军,国籍,中国共产党
滕嗣坤,出生日期,1913
滕嗣坤,出生地,湖南麻阳
傅连蟑新,出生日期,1894
傅连蟑新,出生地,中国人民政治
汤珠华,出生日期,1902
汤珠华,出生地,福建省龙岩县
陈启科雅,出生日期,1906
陈启科雅,民族,汉族
陈启科雅,出生地,湖南省长沙县年1月29日
大迫尚敏,出生日期,1844年12月
大迫尚敏,成立日期,1927年
刘西尧尧,出生日期,1916
刘西尧尧,祖籍,湖南长沙
刘西尧尧,出生日期,1916年4月
刘西尧尧,出生地,成都
刘西尧尧,国籍,中国共产党24
刘西尧尧,导演,刘西
赵玉奇,出生地,河南省滑县
倪松乔,出生日期,1924
吴润太,出生日期,1889年龙岩县
许齐守,出生日期,1906
许齐守,出生地,福建省寿宁县
吕发章,毕业院校,黄埔军校
任司令。,出生日期,1886
任司令。,字,琴荪
任司令。,出生地,浙江嵊州
任司令。,毕业院校,山西武备学堂士官学校
任司令。,出生日期,1911年10月
任司令。,成立日期,1918年
田文富机枪机枪文富,作曲,田
曾文甫,出生日期,1887修
曾文甫,字,宪斌
曾文甫,国籍,中国
杭毅。。,出生日期,1894荪
杭毅。。,毕业院校,保定陆军军官学校廖仲恺
杭毅。。,主演,邓演达
杭毅。。,国籍,中国国民党
布鲁克林造船厂,成立日期,1957
布鲁克林造船厂,出生地,美国纽约
防毒气袭击,国籍,中国
防毒气袭击,国籍,朝鲜
曹操,父亲,刘备
曹操,父亲,刘备
曹操,父亲,曹操
刘备,母亲,甘夫人
赵宝利,出生日期,1952年6月
赵宝利,出生地,天津宝坻区
陈绮,民族,汉族
明,朝代,明朝
萧续光,出生日期,504
萧续光,父亲,贵嫔
萧续光,出生日期,509年月年月
萧续光,出生日期,547年月
蓝为荣,出生日期,1931年
军事科技与新军事变革,出版社,复旦大学出版社
军事科技与新军事变革,作者,顾伟。
张枝玉,出生日期,1928
朱,出生日期,1892年1月12日9月
朱,成立日期,1918年军事夫
万宁起义开始,成立日期,1928年1月29日
刘胜来,出生日期,1951
刘胜来,出生地,岳西县
林俊凤,出生日期,1895
林俊凤,出生地,福建省连江县
刘长希,出生日期,1918月2月茶陵
金门战役战役,出生日期,一再
金门战役战役,国籍,中国
金门战役战役,总部地点,海南岛
罗大姑,出生地,福建省龙岩县
梁双照,出生地,福建省龙岩县
拓跋嗣,出生地,代郡平城
拓跋嗣,民族,鲜卑族常
广东黄埔济练舰舰长,出生地,福建闽侯大学
司令。。,上映时间,年年3月
张锦河人。,出生日期,1880
张锦河人。,出生地,福建省龙岩县
赵惟忠军符侯,朝代,北宋
赵惟忠军符侯,父亲,燕赵德昭
赵惟忠军符侯,丈夫,宋真宗
赖从春,出生日期,1886
赖从春,出生地,福建省清流县年
符山,出生日期,1922
杨拯中 ,出生日期,1929
杨拯中 ,民族,汉族
杨拯中 ,出生地,陕西
杨拯中 ,父亲,杨虎城
杨拯中 ,母亲,谢葆真
山冈重厚,出生日期,1882年月3月
陈秉全,出生日期,1923
陈秉全,出生地,东海
吴兆德,出生日期,1928
吴兆德,出生地,陕西省子洲县
曹兰昌,出生日期,1928
曹兰昌,出生地,归庄乡
赖汝雄。,出生日期,1897
赖汝雄。,字,壮威
赖汝雄。,出生地,江西省
赖汝雄。,毕业院校,黄埔军校第二期
王敬荛,出生地,颍州汝阴
鲍毓麟子。,出生日期,1897
鲍毓麟子。,出生地,奉天海城
鲍毓麟子。,毕业院校,东北讲武堂
黄康永,毕业院校,中央军校
墨渍战略,出生日期,1966
曹荣辉,出生地,福建省龙岩县
曹荣辉,国籍,中国共产党
李代奉,出生地,安徽金寨县银山畈乡人
李代奉,成立日期,1929年
谢开盛,出生日期,1910
谢开盛,出生地,福建省寿宁县坑底乡当归洋村人年5月
能登吕号,出生日期,1947年1月
山西易帜,出生日期,1927年6月
李杜。,出生日期,1898
李杜。,民族,汉族
李杜。,出生日期,189812月盛东12月
陈士根,出生日期,1895
陈士根,出生地,福建省漳平县永福元沙村人年月
深圳铭宇仪器,总部地点,深圳
林家丁,出生地,饶平
丁芳先,出生地,安徽省村人
宇文神,民族,鲜卑族
宇文神,朝代,北周
莫夫斯基赫；西方,出生日期,1897-
李有份,民族,汉族
李有份,出生日期,1896
李有份,出生地,湖南新宁
戴立刚,出生日期,1927年
戴立刚,出生日期,1948年
傅传作,出生日期,191419828月
傅传作,出生地,湖北省石首县
傅传作,国籍,中国共产党
王成铨,出生地,福建省福鼎县前岐乡佳阳村人
章全火,出生日期,1891乐平县
高丽。,出生日期,1253
高丽。,作者,茶丘
高丽。,朝代,唐朝
黄焕然 韬,出生日期,1900
黄焕然 韬,祖籍,广东梅州市梅县区
黄焕然 韬,出生日期,1900年月日
黄焕然 韬,出生地,天津
张鸿盛。。,出生日期,1913
张鸿盛。。,毕业院校,湖北省
张鸿盛。。,简称,联中
张鸿盛。。,国籍,中国共产党
刘钊铭。,出生地,浙江诸暨
刘钊铭。,毕业院校,黄埔军校
刘钊铭。,毕业院校,陆军大学
巴基斯坦,国籍,巴基斯坦
谢兰布,出生日期,1917
谢兰布,出生地,福建省宁德县
谢兰布,国籍,中国年
张燕辉,出生日期,1923
郑植立,出生地,湖北省黄安
郑植立,出生日期,1914
吕朝益,出生日期,1907
吕朝益,出生地,福建省
歼-7（鱼。歼-7。歼-,国籍,中国
许特生 ,出生日期,1937
许特生 ,出生地,湖南衡阳衡阳
米寿江,民族,回族
米寿江,出生日期,1951
米寿江,出生地,山东济南
米寿江,毕业院校,南京师专中文系
陈夫亚,出生日期,1912
陈夫亚,出生地,福建省福鼎县叠石乡仓边村人
陈夫亚,出生地,浙江省泰顺
曹步前战士。,出生日期,1923
正一品荫生,出生日期,1852
正一品荫生,号,郯卿卿臣
曾纪官,母亲,曾宪
石颈镇敬,出生日期,1916
石颈镇敬,出生地,广东廉江县葛麻村人
东莞理工学院中学。他,出生日期,1924
东莞理工学院中学。他,出生地,广东东莞
谈仁存,出生地,洪伦
安北起义,出生日期,1927年
韦忠存,出生日期,1956
韦忠存,出生地,福建省屏南县黛溪乡樟源村人
韦忠存,毕业院校,中国
石荣屺,出生日期,1924
赖明来,出生日期,1918
赖明来,出生地,福建省福鼎县前岐乡周山村
直刀。,朝代,南宋
胡希堂,出生日期,1930年年
黄华杰。,出生日期,1912
黄华杰。,总部地点,珠海市
李成梁子。,字,子清
谢宪球,出生日期,1899龙岩市永定县岐岭乡石岭村人
胡奶太,出生日期,1907
胡奶太,出生地,福建省霞浦县年
李庙洪（,出生日期,1926
江文灵,出生日期,1907
江文灵,出生地,福建省龙岩县
侯国江,出生日期,1974
侯国江,出生地,西阎镇
侯国江,毕业院校,中国
刘文辉,出生日期,1895---
刘文辉,字,仲大邑县
范炳荣,出生日期,1895.5
范炳荣,出生地,福建省浦城县古楼
标准,国籍,日本
杜审。太平兴国,祖籍,陕州
杜审。太平兴国,作者,军
龙岩清军全,朝代,清朝
姜秀山,出生日期,1924年
王章法,出生日期,1898
王章法,出生地,江西省瑞金县
周维冲,出生日期,1907
李定魁,出生日期,1879
李定魁,字,文星
李定魁,出生地,江西南丰
李元鸿,出生日期,1922年月
李元鸿,国籍,中国共产党
兵燹,父亲,宋·
张东皖人。,出生日期,1903
郭友春,出生地,山东县
吴成彩,出生日期,1912
吴成彩,毕业院校,南京中央军校
苏庆河,成立日期,1929
苏庆河,国籍,中国共产党
黄生角,出生日期,1929
黄生角,出生地,福建省屏南县路下乡发竹坑村人
陈洪余,出生地,四川省安岳县
田维勤,出生日期,1884
田维勤,出生地,陕西富平
日本侵华细菌战,出版社,中国社会科学出版社
日本侵华细菌战,作者,陈致远
司战女神舰变为,成立日期,1940年
司战女神舰变为,主演,战
康长征,民族,汉族
康长征,出生地,山西省兴县月生年
康长征,国籍,中国共产党
张在彬,出生日期,1908
张在彬,出生地,福建省龙岩县
张在彬,国籍,中国共产党
方万方,出生日期,1896惠来
李·威基,出生日期,1980年4月20日
胡至春,身高,1929
胡至春,出生日期,1929年
申仲仁,出生日期,1916鸿
申仲仁,国籍,中国共产党
A—7,毕业院校,美国·
李屏仁,出生日期,1908
李屏仁,出生地,江西武宁年年
戴可大,出生地,湖北省高
黄和三。,出生日期,1927年
黄和三。,国籍,中国7月日
东乡税收员,出生地,东乡东昌村人
姚可题,出生日期,1920
操清喜,身高,1930
池云凤,出生日期,1904
池云凤,出生地,福建省福鼎县点头乡后井村
薛欧,朝代,西汉
薛欧,朝代,西汉
何忠国,出生地,湖北人
何忠国,出生日期,1909忠
何忠国,国籍,中国共产党
杨存中朝宠眷,出生日期,1102甫
杨存中朝宠眷,作者,娴
杨存中朝宠眷,朝代,北宋
高细妹,出生日期,1927
高细妹,出生地,福建省平潭县苏澳镇土库村人年
郝孝德,朝代,隋末郡
郝孝德,出生地,山东省德州市陵城区
木拉提·西日江,民族,维吾尔族
朝鲜在,导演,肖童童
延安二号。。,出版社,南京航空
延安二号。。,出生日期,1975年
梁振花,出生地,山东省泰安县祝阳公社
尹丕礼,出生日期,1941
尹丕礼,出生地,山东烟台
程洪范。,出生日期,1936.11
何克希,出生日期,190612月
何克希,出生地,四川峨眉
何克希,出生日期,1944年
何克希,出生日期,1945年10
刘芷夫人。,出生日期,1920
刘芷夫人。,出生地,北京市
刘芷夫人。,丈夫,韩先楚
刘芷夫人。,主演,刘
李震东赣长征,出生日期,1905月年
张,出生日期,189511月
张,字,幼椿学院
张,毕业院校,巴黎大学
张,父亲,何鲁
李璜,董事长,胡国伟子柱
曲光喜战斗英雄。,国籍,中国
曲光喜战斗英雄。,出生日期,1930
曲光喜战斗英雄。,出生地,山东省荣成市埠柳营
曲光喜战斗英雄。,上映时间,1946年
曲光喜战斗英雄。,国籍,中国共产党
荀春豹,出生地,安徽省
萧忽古,字,阿斯
宋要定烈士,出生日期,1908
谢镗忠长征。,出生日期,1916南塘镇
吴铁铮,出生日期,1901
吴铁铮,出生地,湖南安乡
陆太延 延,出生日期,1889
陆太延 延,出生地,福建省村人
谭震林,国籍,中国
谭震林,国籍,中国
多西·马查（雷·,导演,盖·里奇
多西·马查（雷·,主演,杰·斯坦森
多西·马查（雷·,主演,雷·利奥塔
多西·马查（雷·,主演,杰克格林
多西·马查（雷·,主演,杰·斯坦森利奥塔
二战美军航空母舰,出版社,山东电子音像出版社
二战美军航空母舰,作者,"希迪多媒体。
"
万南平,出生日期,1979年2月
史万宝,字,万宝
史万宝,出生地,高平
史万宝,朝代,唐朝
史万宝,主演,徐圆朗
史万宝,主演,王世充
史万宝,主演,封
陈岩荣 ,出生日期,1943
陈岩荣 ,出生日期,1967年
胡继成,出生日期,1915年12
胡继成,出生地,安徽省金寨县
胡继成,国籍,中国
胡继成,国籍,中国共产党15
郑可举,出生日期,1913
郑可举,出生地,福建省福鼎县店下乡石牌村人
晁嵕毓,出生日期,1886
易乃,出生地,河南商城
金炳炎战士。,出生日期,1934年年3月
章朝,出生日期,1898
章朝,出生地,福建省
杨次麟,出生日期,1897
杨次麟,字,履璜
杨次麟,国籍,中国共产党
军事历史大全,出生日期,1809
杜重远,出生日期,1898
格奥尔基·珀尔万诺夫·达米扬诺夫,出生日期,1950年5
雷阿宝,出生日期,1904
雷阿宝,民族,畲族
雷阿宝,出生地,福建省柘荣县宅中乡西溪村人
雷阿宝,嘉宾,阿宝年
张德男门外。,出生日期,1888年
聂洪钧,国籍,中国
 ,出生日期,1926年11
 ,出生地,希士乡五村人
柴壁之秦军,朝代,十六国
靳怀刚。,出生日期,1918年
靳怀刚。,出生日期,1959年
郑裕和,出生日期,1917
郑裕和,出生地,河南封丘
郑裕和,毕业院校,中央军校
曹文,出生日期,1609
曹变蛟统兵,主演,左
皇太极,主演,许
贾氏。,祖籍,武威
于奎林,出生日期,192411月
于奎林,出生地,山东烟台年
黑田二十四骑黑田。。,出生日期,1571年
黑田二十四骑黑田。。,朝代,安土桃山时代
室。,主演,加藤重德野重时一
刘岳旸,字,云涟源市杨市镇
彭书荣,出生地,四川省巴中县人
郭月标,出生日期,1912
郭月标,出生地,福建省龙岩县
郭月标,出生地,西陂乡条围村
胡勋康,出生日期,1928
胡勋康,出生地,郭村乡石岭村人
曼纳海,国籍,芬兰4日
曼纳海,国籍,芬兰
曼纳海,朝代,近现代
曼纳海姆元帅,国籍,芬兰
曼纳海姆元帅,出生日期,1944年8
郑绍求,出生日期,1909
郑绍求,出生地,福建省龙岩县
沃尔特·莫德尔,出生日期,1891年1月24日4月
沃尔特·莫德尔,国籍,德国
厉明华,出生日期,入团
范侠,出生日期,1913
范侠,出生地,泰安乡二村人
大谷 吉治,出生日期,1581
菍苍昭,出生日期,1917
菍苍昭,出生地,福建省福鼎县管阳乡广化村人
以色列,出生地,爱尔兰
方任,出生地,江西省黎源县
袁仲康,出生日期,1918
M25狙击步枪最初柯柏,导演,汤姆·
沈继刚,出生日期,1908
沈继刚,出生地,陕西7月
林其达军73第战士。,出生日期,1927
林其达军73第战士。,出生地,福建省5月年
李正彪,民族,汉族
李正彪,出生日期,1977年3月
普赫公司各国。,作曲,施
普赫公司各国。,成立日期,1965
织田信长,出生日期,1580桃山时代
织田秀信,出生地,江户时代
平信,所属专辑,西山
平信,歌手,信
盐文言觉书秘传录法师。,母亲,松姬
张银英,出生日期,1894
张银英,出生地,福建省崇安县
张银英,出生地,下乡村人
邱巍高,出生日期,1922.05
邱巍高,民族,汉族江阴县
邱巍高,出生日期,1922年5月
邱巍高,出生地,江苏江阴
邱巍高,国籍,中国共产党
初级,成立日期,1984年6月经学校学院
和全省武警部队,占地面积,248亩
和全省武警部队,毕业院校,南京
。,出生地,颍上中期
。,国籍,楚国
铁官冶,国籍,中国
周代之官。。,出生日期,公元前221年
铁官盐,朝代,春秋
铁官盐,出生地,山东省
周代之官。。,朝代,东周
铁官盐,朝代,东汉
林子胡,出生日期,1906年9
邓桃芳仔（-,出生日期,1931年
罗荣根,出生日期,1928
罗荣根,祖籍,余杭年月
杨裕峰人,出生日期,一九二六年
试验,简称,六O一所
试验,出版社,中国
试验,成立日期,1961年
洪学智。,出生日期,1913
洪学智。,出生地,安徽金寨年
洪学智。,国籍,中国共产党
刘良兵,出生日期,1932
顾秀,出生日期,1923
顾秀,出生地,江苏省启东市26
周襄王二十八年秦,父亲,秦军
高云清,民族,汉族
高云清,出生日期,1921年7月5日
廖进云,出生日期,1929
郭仁章,出生日期,1927
森赳,出生日期,1894年4月25日8月
莫延多舰,成立日期,1971年125
莫延多舰,身高,153.
郑作吾,出生日期,1896宣化
彭阿启,出生日期,1900
彭阿启,出生地,福建省溪乡霞洋村人年
邱德恩,出生日期,1931
邱德恩,出生地,福建省连江县
胡风歧,出生日期,1925
胡风歧,国籍,中国卫国
胡风歧,毕业院校,四川外语学院
金道松。。烈士陵园,出生日期,1911
金道松。。烈士陵园,出生地,湖北阳新县
吴季蟠。日,字,炳
吴季蟠。日,出生日期,1898
吴季蟠。日,出生地,四川省南充市大通
吴季蟠。日,主演,聂荣臻4
旧中国种种,出生日期,1906年
郑士成尾。革命烈士。,出生日期,1902
郑士成尾。革命烈士。,祖籍,旧
世界阳。,出版社,国防工业出版社晶
龙岩,出生日期,1907
覃志川,出生地,广西东兰县5月
刘绳武（旺,出生日期,1875
刘绳武（旺,字,斌余咀
蓝景魁,出生日期,1904
蓝景魁,出生地,福建省福鼎县前岐乡罗唇村人
邓诗亭,出生日期,一九五六年
邓诗亭,成立日期,一九七九年
谢大培,出生日期,1890
谢大培,出生地,福建省寿宁县犀溪
科罗拉多州的彼得森空军基地,简称,AFSPC
邱三安,出生日期,1911
方国南,出生地,湖南省平江县
方国南,国籍,中国
帕维尔·尼古拉耶维奇·库列绍夫,出生日期,1908--
帕维尔·尼古拉耶维奇·库列绍夫,毕业院校,苏联
帕维尔·尼古拉耶维奇·库列绍夫,毕业院校,炮兵
许兰洲将领,出生日期,1872年
许兰洲将领,字,芝田
消防及,国籍,中国人民
蒋连发,出生日期,1926
蒋连发,目,建德县马
杨乐洋,出生日期,1908
杨乐洋,出生地,河南新县
杨乐洋,毕业院校,中央军校武汉分校
买斯马洪赛山伯克,出生日期,1924
符竹庭旦头,出生日期,1912
符竹庭旦头,出生地,江西省广昌县
符竹庭旦头,出生地,江西省广昌县头陂镇边界村年11月
符竹庭旦头,父亲,马
蓝宝,出生地,广西马山县金钗乡独秀村人
蓝宝,出生日期,1979年3月
杨志琦,出生日期,1946
杨志琦,出生地,湖北汉川
孙开楚,出生日期,1910
孙开楚,出生地,湖南省郴县
孙开楚,出生日期,1942年5月
瓦尔特·罗伯特·多恩伯格。,出生日期,1895
瓦尔特·罗伯特·多恩伯格。,作者,吉
张奋标,出生日期,1975年11月2日
刘民帮,出生地,江西省南昌市
刘民帮,出生日期,19208月
约翰·库尔特,出生日期,1891
王楞治,出生日期,1911―年4月日
吉林,出生日期,1916年6月
机身,目,蛋型
陈定风云,出版社,中国工人出版社
张化春,民族,汉族
张化春,出生地,河北省滦南县
张化春,国籍,中国共产党
民国,出生日期,1922
民国,出生地,肥西县刘河
雷炅,出生日期,1916
雷炅,出生地,福建省上杭县才溪乡
谢立浮,出生日期,1890年
谢立浮,出生地,福建省福鼎县硖门乡秦石村人
谢立浮,导演,秦
王亦视,出生日期,1908
王亦视,出生地,福建省寿宁县南阳乡大塆头村人
薛玉桂,出生日期,1909年6月年
薛玉桂,主演,浦
何峰江,出生地,甘肃省临夏
吉安延福,出生日期,1886
吉安延福,民族,汉族年
中国,出生日期,1913年11月9日
中国,出生地,湖南省湘乡县
丁秋生,国籍,中国年
林赐官,出生日期,1879
林赐官,出生地,福建省赐
黄克虎科。,出生日期,1911
黄克虎科。,出生地,湖南
黄克虎科。,毕业院校,日本陆军士官学校
黄克虎科。,毕业院校,南京陆军大学
施伯达,出生日期,19167月
施伯达,出生日期,1948年月
靳文昌战士。,出生日期,1923
谥翼,出生地,甘肃
谥翼,朝代,宋朝
吴四元,出生日期,1953
吴四元,国籍,中国共产党
曹金连,出生日期,1902
曹金连,出生地,福建省龙岩县
薛兆贤,出生日期,1911
薛兆贤,出生地,太平乡
张乌鼻,出生日期,19028月
张乌鼻,国籍,中国共产党
张乌鼻,主演,浦
郑信注,出生日期,1910
郑信注,出生地,福建省
镝正隆,出生日期,1897
镝正隆,出生地,石川县
镝正隆,毕业院校,日本陆军士官学校
詹六奇,字,韬
詹六奇,出生地,福建
詹六奇,导演,詹
谢金河战士。,出生日期,1906年
谢金河战士。,出生地,福建省龙岩县
多松年烈士墓村。,民族,蒙古族
多松年烈士墓村。,出生日期,1905
肖松桂,出生日期,1908
王汝,字,翊臣
王汝,出生地,云南安平讲武堂
李翰园关系。,出生日期,1902
李翰园关系。,毕业院校,北平师范大学军需学校
"康永贵。
",出生日期,1896
长征,出生日期,197012月
孤儿的宿命,出版社,四川科学技术出版社
孤儿的宿命,作者,罗伯特·
刘乃宏。紫金木子栋,出生日期,1900紫金县
刘乃宏。紫金木子栋,国籍,中国共产党
隋炀帝,出生日期,不详
隋炀帝,出生地,陕西省
全兆瑞神释。,出生日期,1915年月生
全兆瑞神释。,出生地,四川广元市宣
全兆瑞神释。,出生地,营口
姚飞龙战士。1945,出生日期,1923
姚飞龙战士。1945,出生地,永阳乡太平村
聂子政创建者。,出生日期,1904
陈飞仔,民族,汉族
何光杏。,出生地,湖南省
何光杏。,出生地,常宁市
高吉人,出生日期,1902
高吉人,毕业院校,黄埔军校四期
高吉人,毕业院校,中央军校班
朱家胜。,出生日期,1914
朱家胜。,出生地,江西省莲花县
朱家胜。,国籍,中国
斯,歌手,保罗
最后,编剧,梅奇尔
施志祥,出生日期,1925西乡六村人年
叶龙庆,出生日期,1914年
叶龙庆,出生地,福建省建宁县濉安
金雀花,成立日期,1461年
陈鹤桥。,出生日期,19148月
陈鹤桥。,国籍,中国
姜志增。,出生日期,1929.05
姜志增。,出生地,山东省乳山市白沙滩镇曹家庄村年年
姜志增。,国籍,中国共产党
维爱战争达拉里亚人爱爱战争步。,国籍,意大利语
雪眉诗集,导演,龙
雪眉诗集,出生日期,1877
雪眉诗集,民族,汉族
雪眉诗集,字,顾三
雪眉诗集,号,雪
雪眉诗集,出生日期,1877
雪眉诗集,出生地,四川荣县五宝镇
雪眉诗集,国籍,中国早稻田大学
雪眉诗集,出生日期,1911年
于喜彬,出生日期,1929
冷兵器,歌手,冷兵器
军情直播间,作词,张
洪秀全,出生日期,1816
洪秀全,朝代,太平天国
李楷洛第四,出生日期,708
李光弼,民族,契丹族李氏年穆
蓝侨,出生日期,1911
蓝侨,出生地,湖北省县
蓝侨,国籍,中国
蓝侨,国籍,中国共产党
郑开柏,出生日期,1907
郑开柏,出生地,福建省漳平
宋汝功,出生日期,1923
宋汝功,出生地,山东省冠县冠城镇宋里庄
卡尔·沃尔夫无期徒刑。指示,出生日期,1900
白崇友和平将军衔。,出生日期,1914
白崇友和平将军衔。,出生地,四川省阆中水乡人
白崇友和平将军衔。,国籍,中国共产党12月
吴锡永衔。,字,仲言湖州
黄芳世,字,周
黄芳世,出生地,福建平和
曹锟,出生日期,1862年12月12日5月
曹锟,字,仲珊
曹锟,出生地,天津大沽口
曹锟,毕业院校,天津武备
曹锟,出生日期,1923年
曹锟,出生日期,1923年10月年5月
曹锟,出生地,曹锟
张守仕 ,毕业院校,炮兵年师范大学
魏湘生,出生地,浙江嵊州
王鹏东,出生日期,1951
王鹏东,出生地,江苏海门412
托马斯·欣曼·穆勒,出生日期,1912
富裕社会公用事业,国籍,美国
富裕社会公用事业,出生地,加拿大安大略省
富裕社会公用事业,毕业院校,加州大学
富裕社会公用事业,导演,约翰
富裕社会公用事业,出生日期,1961
舰,身高,182米
许信春,出生日期,1933年
张老云,出生日期,1911年
张老云,出生地,福建省年
足利义辉,出生日期,1553年月4
毛利辉元。战国第一智隆兴盛女,朝代,江户时代辉
足利义辉,父亲,隆
丰臣秀吉和领地,出生日期,1582早川隆德川家康
毛利辉秀,出生地,广岛秀
德川家康丰臣秀吉辉一方。辉,编剧,周
乳钉纹青铜短剑,朝代,战国时期古越阁
林孝竹 ,出生日期,1919年9月
林孝竹 ,出生地,福建省平潭县平原乡上攀村人
林孝竹 ,出生日期,1943年
宁文斌人。,目,建德县马目
宁文斌人。,国籍,朝鲜
汤醒白鹏,出生日期,1906
汤醒白鹏,主演,王达
陈根华,出生地,江西吉安
陈根华,民族,汉族
艾蒂安·弗朗索瓦·德·舒瓦瑟尔。,出生日期,17195
艾蒂安·弗朗索瓦·德·舒瓦瑟尔。,国籍,法国
YY0839,出版社,中国标准出版社
徐德操游击队。,出生日期,19141月161月
徐德操游击队。,国籍,中国1月
于俊久,出生日期,1928
于俊久,出生日期,1928年9月
于俊久,出生地,辽宁省庄河县
荆,朝代,北宋
荆,朝代,北宋
于文彬芳,出生日期,1916年10月--
孙传芳,父亲,张作霖
衡阳,出生日期,1908
衡阳,出生地,四川资中
衡阳,毕业院校,中央军校武汉
衡阳,毕业院校,陆军大学
孙耀宗,出生日期,1910
孙耀宗,出生地,泗阳
顾忠信战士。,国籍,中国共产党
顾忠信战士。,民族,汉族日
顾忠信战士。,国籍,中国共产党年
顾忠信战士。,出生地,辽阳
顾忠信战士。,出生日期,2001日
葛振满,出生地,山东村人年10月
黄深兴,出生日期,19282月
覃应机,出生日期,1915
覃应机,民族,壮族
覃应机,国籍,中国共产党自治州
鲍奇辰,出生日期,1916年11
鲍奇辰,出生地,山东省临清市年
鲍奇辰,国籍,中国
祁长敬,出生日期,1925
石新恩,出生日期,1922
石新恩,出生地,河北省南和县
石新恩,国籍,中国共产党
常跃,出生地,重庆
谢家宾,出生日期,1956年8月
谢家宾,出生地,江苏姜堰
盛辅鲫,出生地,湖北安陆
张从恩,出生地,并州
张从恩,朝代,北宋
张简寿,导演,张允
张简寿,作曲,张简真简真
王琴书,出生日期,1885
王琴书,出生地,福建省连江县
王琴书,出生地,下乡塘边
步,出生日期,1901
步,民族,畲族霞浦县8月
朱瑞云,出生日期,1949年10月
朱瑞云,出生地,山东莱州年
朱瑞云,毕业院校,中央党校
傅前哨,毕业院校,西北工业大学
